scored_at,source,year,round,event,race_date,stage,model,git_sha,train_rows,train_base_rate,lookback_races,n,observed_rate,mean_predicted,brier,brier_base,brier_skill,log_loss,roc_auc,pr_auc,top2_hits,top2_lift
2026-09-07T20:53:19+00:00,replay,2025,17,Azerbaijan Grand Prix,2025-09-21,post_quali,random_forest,42d1601,792,0.10606,40,20,0.05,0.14427,0.057802,0.050643,-0.14136,0.24856,0.47368,0.09091,0,0.0
2026-09-07T20:54:01+00:00,replay,2025,17,Azerbaijan Grand Prix,2025-09-21,pre_weekend,random_forest,42d1601,792,0.10606,40,20,0.05,0.14567,0.060219,0.050643,-0.18909,0.25992,0.10526,0.05556,0,0.0
2026-09-07T20:53:19+00:00,replay,2025,18,Singapore Grand Prix,2025-10-05,post_quali,random_forest,42d1601,792,0.10732,40,20,0.0,0.13338,0.01967,0.011518,-0.70771,0.14439,,,0,
2026-09-07T20:54:01+00:00,replay,2025,18,Singapore Grand Prix,2025-10-05,pre_weekend,random_forest,42d1601,792,0.10732,40,20,0.0,0.12754,0.017083,0.011518,-0.48314,0.13697,,,0,
2026-09-07T20:53:19+00:00,replay,2025,19,United States Grand Prix,2025-10-19,post_quali,random_forest,42d1601,792,0.1048,40,20,0.05,0.06597,0.046002,0.050503,0.08912,0.18411,0.78947,0.2,0,0.0
2026-09-07T20:54:01+00:00,replay,2025,19,United States Grand Prix,2025-10-19,pre_weekend,random_forest,42d1601,792,0.1048,40,20,0.05,0.05956,0.045586,0.050503,0.09737,0.18222,0.89474,0.33333,0,0.0
2026-09-07T20:53:19+00:00,replay,2025,20,Mexico City Grand Prix,2025-10-26,post_quali,random_forest,42d1601,793,0.10214,40,20,0.2,0.13919,0.148811,0.169576,0.12245,0.45248,0.875,0.55952,1,2.5
2026-09-07T20:54:01+00:00,replay,2025,20,Mexico City Grand Prix,2025-10-26,pre_weekend,random_forest,42d1601,793,0.10214,40,20,0.2,0.13588,0.154092,0.169576,0.09131,0.4726,0.78125,0.41319,0,0.0
2026-09-07T20:53:19+00:00,replay,2025,21,São Paulo Grand Prix,2025-11-09,post_quali,random_forest,42d1601,793,0.1034,40,20,0.15,0.08233,0.134556,0.129671,-0.03767,0.47128,0.45098,0.19074,0,0.0
2026-09-07T20:54:01+00:00,replay,2025,21,São Paulo Grand Prix,2025-11-09,pre_weekend,random_forest,42d1601,793,0.1034,40,20,0.15,0.07882,0.137074,0.129671,-0.05709,0.48756,0.27451,0.14477,0,0.0
2026-09-07T20:53:19+00:00,replay,2025,22,Las Vegas Grand Prix,2025-11-22,post_quali,random_forest,42d1601,793,0.1034,40,20,0.15,0.14226,0.122086,0.129671,0.0585,0.4003,0.72549,0.3547,0,0.0
2026-09-07T20:54:01+00:00,replay,2025,22,Las Vegas Grand Prix,2025-11-22,pre_weekend,random_forest,42d1601,793,0.1034,40,20,0.15,0.13877,0.123781,0.129671,0.04542,0.40854,0.70588,0.45139,1,3.333
2026-09-07T20:53:19+00:00,replay,2025,23,Qatar Grand Prix,2025-11-30,post_quali,random_forest,42d1601,793,0.10593,40,20,0.2,0.1679,0.15422,0.16885,0.08664,0.47835,0.67188,0.375,1,2.5
2026-09-07T20:54:01+00:00,replay,2025,23,Qatar Grand Prix,2025-11-30,pre_weekend,random_forest,42d1601,793,0.10593,40,20,0.2,0.16586,0.150625,0.16885,0.10794,0.46605,0.8125,0.59091,1,2.5
2026-09-07T20:53:19+00:00,replay,2025,24,Abu Dhabi Grand Prix,2025-12-07,post_quali,random_forest,42d1601,793,0.10971,40,20,0.0,0.12384,0.01684,0.012036,-0.39912,0.13317,,,0,
2026-09-07T20:54:01+00:00,replay,2025,24,Abu Dhabi Grand Prix,2025-12-07,pre_weekend,random_forest,42d1601,793,0.10971,40,20,0.0,0.1213,0.015587,0.012036,-0.29502,0.12987,,,0,
2026-09-07T20:53:19+00:00,replay,2026,1,Australian Grand Prix,2026-03-08,post_quali,random_forest,42d1601,793,0.10467,40,20,0.2,0.16608,0.161223,0.169089,0.04652,0.50164,0.42188,0.20106,0,0.0
2026-09-07T20:54:01+00:00,replay,2026,1,Australian Grand Prix,2026-03-08,pre_weekend,random_forest,42d1601,793,0.10467,40,20,0.2,0.16033,0.161962,0.169089,0.04215,0.50496,0.35938,0.18875,0,0.0
2026-09-07T20:53:19+00:00,replay,2026,2,Chinese Grand Prix,2026-03-15,post_quali,random_forest,42d1601,793,0.1034,40,18,0.16667,0.08595,0.143562,0.142891,-0.0047,0.47439,0.64444,0.31587,0,0.0
2026-09-07T20:54:01+00:00,replay,2026,2,Chinese Grand Prix,2026-03-15,pre_weekend,random_forest,42d1601,793,0.1034,40,18,0.16667,0.09046,0.145148,0.142891,-0.0158,0.4844,0.55556,0.26885,0,0.0
2026-09-07T20:53:19+00:00,replay,2026,3,Japanese Grand Prix,2026-03-29,post_quali,random_forest,42d1601,791,0.10746,40,22,0.09091,0.10654,0.077207,0.082919,0.06888,0.2768,0.95,0.75,1,5.5
2026-09-07T20:54:01+00:00,replay,2026,3,Japanese Grand Prix,2026-03-29,pre_weekend,random_forest,42d1601,791,0.10746,40,22,0.09091,0.09476,0.079654,0.082919,0.03937,0.28769,0.875,0.64286,1,5.5
2026-09-07T20:53:19+00:00,replay,2026,4,Miami Grand Prix,2026-05-03,post_quali,random_forest,42d1601,793,0.10971,40,22,0.18182,0.12956,0.144456,0.15396,0.06173,0.44957,0.66667,0.279,0,0.0
2026-09-07T20:54:01+00:00,replay,2026,4,Miami Grand Prix,2026-05-03,pre_weekend,random_forest,42d1601,793,0.10971,40,22,0.18182,0.13248,0.146033,0.15396,0.05149,0.45885,0.59722,0.2506,0,0.0
2026-09-07T20:53:19+00:00,replay,2026,5,Canadian Grand Prix,2026-05-24,post_quali,random_forest,42d1601,796,0.11307,40,21,0.2381,0.10904,0.201409,0.197038,-0.02218,0.64438,0.475,0.39877,1,2.1
2026-09-07T20:54:01+00:00,replay,2026,5,Canadian Grand Prix,2026-05-24,pre_weekend,random_forest,42d1601,796,0.11307,40,21,0.2381,0.11293,0.20046,0.197038,-0.01737,0.63472,0.5125,0.40781,1,2.1
2026-09-07T20:53:19+00:00,replay,2026,6,Monaco Grand Prix,2026-06-07,post_quali,random_forest,42d1601,797,0.11794,40,22,0.31818,0.11322,0.258081,0.257038,-0.00406,0.77788,0.5619,0.43639,1,1.571
2026-09-07T20:54:01+00:00,replay,2026,6,Monaco Grand Prix,2026-06-07,pre_weekend,random_forest,42d1601,797,0.11794,40,22,0.31818,0.1151,0.258461,0.257038,-0.00554,0.77939,0.53333,0.41555,1,1.571
2026-09-07T20:53:19+00:00,replay,2026,7,Barcelona Grand Prix,2026-06-14,post_quali,random_forest,42d1601,799,0.12516,40,22,0.36364,0.14945,0.268071,0.288278,0.07009,0.76547,0.6875,0.70684,2,2.75
2026-09-07T20:54:01+00:00,replay,2026,7,Barcelona Grand Prix,2026-06-14,pre_weekend,random_forest,42d1601,799,0.12516,40,22,0.36364,0.14799,0.272845,0.288278,0.05353,0.78132,0.63393,0.6371,2,2.75
2026-09-07T20:53:19+00:00,replay,2026,8,Austrian Grand Prix,2026-06-28,post_quali,random_forest,42d1601,801,0.13483,40,22,0.18182,0.18847,0.127666,0.150968,0.15435,0.40947,0.91667,0.72917,1,2.75
2026-09-07T20:54:01+00:00,replay,2026,8,Austrian Grand Prix,2026-06-28,pre_weekend,random_forest,42d1601,801,0.13483,40,22,0.18182,0.19355,0.130451,0.150968,0.1359,0.41827,0.91667,0.72917,1,2.75
2026-09-07T20:53:19+00:00,replay,2026,9,British Grand Prix,2026-07-05,post_quali,random_forest,42d1601,803,0.13823,40,22,0.13636,0.19707,0.130614,0.117772,-0.10904,0.42662,0.61404,0.21746,0,0.0
2026-09-07T20:54:01+00:00,replay,2026,9,British Grand Prix,2026-07-05,pre_weekend,random_forest,42d1601,803,0.13823,40,22,0.13636,0.19919,0.130855,0.117772,-0.11109,0.42981,0.57895,0.20139,0,0.0
2026-09-07T20:53:19+00:00,replay,2026,10,Belgian Grand Prix,2026-07-19,post_quali,random_forest,42d1601,805,0.13665,40,22,0.13636,0.18504,0.110263,0.117769,0.06373,0.37952,0.70175,0.60819,1,3.667
2026-09-07T20:54:01+00:00,replay,2026,10,Belgian Grand Prix,2026-07-19,pre_weekend,random_forest,42d1601,805,0.13665,40,22,0.13636,0.18281,0.11022,0.117769,0.0641,0.37783,0.68421,0.44152,1,3.667
2026-09-07T20:53:19+00:00,replay,2026,11,Hungarian Grand Prix,2026-07-26,post_quali,random_forest,42d1601,807,0.13755,40,22,0.13636,0.17724,0.106864,0.11777,0.0926,0.36874,0.63158,0.43434,1,3.667
2026-09-07T20:54:01+00:00,replay,2026,11,Hungarian Grand Prix,2026-07-26,pre_weekend,random_forest,42d1601,807,0.13755,40,22,0.13636,0.1894,0.107284,0.11777,0.08904,0.37304,0.63158,0.43434,1,3.667
2026-09-07T20:53:19+00:00,replay,2026,12,Dutch Grand Prix,2026-08-23,post_quali,random_forest,42d1601,809,0.13968,40,22,0.27273,0.18521,0.187923,0.216049,0.13018,0.55761,0.76042,0.61549,1,1.833
2026-09-07T20:54:01+00:00,replay,2026,12,Dutch Grand Prix,2026-08-23,pre_weekend,random_forest,42d1601,809,0.13968,40,22,0.27273,0.18896,0.190516,0.216049,0.11818,0.56652,0.70833,0.56357,1,1.833
2026-09-07T20:29:50+00:00,live,2026,13,Italian Grand Prix,2026-09-06,pre_weekend,random_forest,d487694,815,0.14356,40,22,0.13636,0.14778,0.089923,0.11782,0.23678,0.30051,0.92982,0.80952,2,7.333
2026-09-07T20:53:19+00:00,replay,2026,13,Italian Grand Prix,2026-09-06,post_quali,random_forest,42d1601,811,0.14303,40,22,0.13636,0.17085,0.106368,0.117813,0.09715,0.3612,0.66667,0.33333,0,0.0
